=================================================================
init_timer_operation, 1493649692.535598760, 1493649692.535976844, 1493649697.550589761, 5.014991001, 1.000000000
Timer_operation, 1493649692.560168677, 1493649697.551648969, 1493649697.552776928, 4.992608251, 0.000000000
Timer_operation, 1493649697.555120386, 1493649697.556974053, 1493649697.558021678, 0.002901292, 0.000000000
Timer_operation, 1493649697.578475678, 1493649697.578713969, 1493649697.579652261, 0.001176583, 0.000000000
Timer_operation, 1493649697.603113678, 1493649697.603354386, 1493649697.604334636, 0.001220958, 0.000000000
Timer_operation, 1493649697.628593303, 1493649697.628832261, 1493649697.629862928, 0.001269625, 0.000000000
Timer_operation, 1493649697.653352053, 1493649697.653624094, 1493649697.654602303, 0.001250250, 0.000000000
Timer_operation, 1493649697.677985469, 1493649697.678184053, 1493649697.679136969, 0.001151500, 0.000000000
Timer_operation, 1493649697.703419386, 1493649697.703713303, 1493649697.704648678, 0.001229292, 0.000000000
Timer_operation, 1493649697.727942678, 1493649697.728185803, 1493649697.729133803, 0.001191125, 0.000000000
Timer_operation, 1493649697.753521594, 1493649697.753823886, 1493649697.754802011, 0.001280417, 0.000000000
Timer_operation, 1493649697.778065678, 1493649697.778277219, 1493649697.779187553, 0.001121875, 0.000000000
Timer_operation, 1493649697.803442136, 1493649697.803734178, 1493649697.804714178, 0.001272042, 0.000000000
Timer_operation, 1493649697.828464344, 1493649697.828758303, 1493649697.829710344, 0.001246000, 0.000000000
Timer_operation, 1493649697.853012719, 1493649697.853227886, 1493649697.854236636, 0.001223917, 0.000000000
Timer_operation, 1493649697.878522928, 1493649697.878748761, 1493649697.879638636, 0.001115708, 0.000000000
Timer_operation, 1493649697.902742219, 1493649697.903032428, 1493649697.903988969, 0.001246750, 0.000000000
Timer_operation, 1493649697.928310386, 1493649697.928544136, 1493649697.929467928, 0.001157542, 0.000000000
Timer_operation, 1493649697.952779219, 1493649697.953013261, 1493649697.954005511, 0.001226292, 0.000000000
Timer_operation, 1493649697.978256886, 1493649697.978463636, 1493649697.979415594, 0.001158708, 0.000000000
Timer_operation, 1493649698.003671886, 1493649698.003911053, 1493649698.004874678, 0.001202792, 0.000000000
Timer_operation, 1493649698.028173303, 1493649698.028481178, 1493649698.029436928, 0.001263625, 0.000000000
Timer_operation, 1493649698.052855053, 1493649698.053068219, 1493649698.054176261, 0.001321208, 0.000000000
Timer_operation, 1493649698.078376386, 1493649698.078591886, 1493649698.079508553, 0.001132167, 0.000000000
Timer_operation, 1493649698.103094594, 1493649698.103369303, 1493649698.104295011, 0.001200417, 0.000000000
Timer_operation, 1493649698.128542553, 1493649698.128805219, 1493649698.129748678, 0.001206125, 0.000000000
Timer_operation, 1493649698.153180053, 1493649698.153403511, 1493649698.154383719, 0.001203666, 0.000000000
Timer_operation, 1493649698.177633636, 1493649698.177869511, 1493649698.179270344, 0.001636708, 0.000000000
Timer_operation, 1493649698.203621511, 1493649698.203888386, 1493649698.204831094, 0.001209583, 0.000000000
Timer_operation, 1493649698.228110178, 1493649698.228344553, 1493649698.229288678, 0.001178500, 0.000000000
Timer_operation, 1493649698.253595219, 1493649698.253842636, 1493649698.254805261, 0.001210042, 0.000000000
Timer_operation, 1493649698.278060678, 1493649698.278269678, 1493649698.279182636, 0.001121958, 0.000000000
Timer_operation, 1493649698.303414594, 1493649698.303740761, 1493649698.304621719, 0.001207125, 0.000000000
Timer_operation, 1493649698.328074094, 1493649698.328314386, 1493649698.329280011, 0.001205917, 0.000000000
Timer_operation, 1493649698.353647719, 1493649698.353897469, 1493649698.354873094, 0.001225375, 0.000000000
Timer_operation, 1493649698.378231886, 1493649698.378429178, 1493649698.379345594, 0.001113708, 0.000000000
Timer_operation, 1493649698.403625011, 1493649698.403911719, 1493649698.404856344, 0.001231333, 0.000000000
Timer_operation, 1493649698.428379511, 1493649698.428738719, 1493649698.429683511, 0.001304000, 0.000000000
Timer_operation, 1493649698.453379803, 1493649698.453749344, 1493649698.454831761, 0.001451958, 0.000000000
Timer_operation, 1493649698.478592470, 1493649698.478895511, 1493649698.479851178, 0.001258708, 0.000000000
Timer_operation, 1493649698.503145220, 1493649698.503441303, 1493649698.504380511, 0.001235291, 0.000000000
Timer_operation, 1493649698.528788345, 1493649698.529080761, 1493649698.530114845, 0.001326500, 0.000000000
Timer_operation, 1493649698.553408803, 1493649698.553622095, 1493649698.554585178, 0.001176375, 0.000000000
Timer_operation, 1493649698.577749428, 1493649698.578017511, 1493649698.578969761, 0.001220333, 0.000000000
Timer_operation, 1493649698.603397636, 1493649698.603640011, 1493649698.604577845, 0.001180209, 0.000000000
Timer_operation, 1493649698.627757636, 1493649698.628015053, 1493649698.628964553, 0.001206917, 0.000000000
Timer_operation, 1493649698.653298011, 1493649698.653528970, 1493649698.654518011, 0.001220000, 0.000000000
Timer_operation, 1493649698.677678678, 1493649698.677964636, 1493649698.678899345, 0.001220667, 0.000000000
Timer_operation, 1493649698.703212220, 1493649698.703497678, 1493649698.704442345, 0.001230125, 0.000000000
Timer_operation, 1493649698.728718011, 1493649698.728979511, 1493649698.729980303, 0.001262292, 0.000000000
Timer_operation, 1493649698.753274470, 1493649698.753490386, 1493649698.754482178, 0.001207708, 0.000000000
Timer_operation, 1493649698.778706053, 1493649698.778931511, 1493649698.779834428, 0.001128375, 0.000000000
Timer_operation, 1493649698.803115803, 1493649698.803409803, 1493649698.804363053, 0.001247250, 0.000000000
Timer_operation, 1493649698.828607928, 1493649698.828887053, 1493649698.829826470, 0.001218542, 0.000000000
